Date,GLD,SPY,TLT
2017-07-28,120.69,232.09706,115.03216
2017-07-31,120.75,231.96547,115.17143
2017-08-01,120.65,232.48247,115.97973
2017-08-02,120.4,232.59528,116.04487
2017-08-03,120.59,232.14407,117.24523
2017-08-04,119.65,232.56706,116.24958
2017-08-07,119.51,232.99947,116.37985
2017-08-08,119.86,232.42606,115.96112
2017-08-09,121.31,232.41667,116.59387
2017-08-10,122.21,229.13603,117.58953
2017-08-11,122.79,229.47444,117.645355
2017-08-14,121.92,231.74925,117.04052
2017-08-15,120.98,231.72105,116.54735
2017-08-16,121.87,232.12526,116.97538
2017-08-17,122.49,228.50624,117.850075
2017-08-18,122.3,228.14905,117.82216
2017-08-21,122.76,228.32764,118.11062
2017-08-22,122.21,230.71526,117.65466
2017-08-23,122.67,229.88805,118.45491
2017-08-24,122.29,229.35225,118.01756
2017-08-25,122.74,229.88805,118.47352
2017-08-28,124.69,229.89746,118.39907
2017-08-29,124.42,230.16066,118.78059
2017-08-30,124.36,231.25105,118.74337
2017-08-31,125.82,232.64227,119.09696
2017-09-01,126.06,232.97127,118.185646
2017-09-05,127.46,231.29805,120.05983
2017-09-06,126.81,232.08766,119.32322
2017-09-07,128.13,232.05946,120.5447
2017-09-08,127.97,231.78687,120.28362
2017-09-11,126.19,234.25908,118.84767
2017-09-12,126.56,235.04869,118.222946
2017-09-13,125.61,235.16148,117.75673
2017-09-14,126.16,235.08627,118.24159
2017-09-15,125.53,235.40236,118.288216
2017-09-18,124.36,235.90303,117.60754
2017-09-19,124.62,236.13919,117.31849
2017-09-20,123.62,236.22421,117.40241
2017-09-21,122.68,235.5913,117.337135
2017-09-22,123.24,235.63852,117.67281
2017-09-25,124.53,235.15674,118.40943
2017-09-26,123.14,235.29845,118.19498
2017-09-27,121.98,236.21477,116.41403
2017-09-28,122.21,236.49817,116.06903
2017-09-29,121.58,237.32948,116.33012
2017-10-02,120.77,238.35918,116.11745
2017-10-03,120.83,238.8693,116.22957
2017-10-04,121.17,239.1527,116.238914
2017-10-05,120.52,240.5697,115.79978
2017-10-06,121.09,240.29575,115.47276
2017-10-09,122.08,239.89899,115.83716
2017-10-10,122.4,240.5319,116.02402
2017-10-11,122.79,240.90979,116.24825
2017-10-12,122.89,240.5508,116.74344
2017-10-13,123.82,240.84364,117.584335
2017-10-16,122.97,241.16484,117.500244
2017-10-17,122.13,241.33488,117.649734
2017-10-18,121.67,241.57104,116.874245
2017-10-19,122.39,241.63718,117.079796
2017-10-20,121.61,242.88412,115.83716
2017-10-23,121.8,241.93945,116.0427
2017-10-24,121.33,242.36456,115.32327
2017-10-25,121.35,241.16484,114.772026
2017-10-26,120.33,241.47658,114.388954
2017-10-27,120.9,243.45093,115.14575
2017-10-30,121.13,242.54405,116.24825
2017-10-31,120.67,242.92192,116.28563
2017-11-01,121.11,243.2431,116.80347
2017-11-02,121.19,243.33759,117.318436
2017-11-03,120.62,244.15001,117.63677
2017-11-06,121.65,244.52788,118.076836
2017-11-07,121.21,244.35783,118.573074
2017-11-08,121.63,244.77347,118.31091
2017-11-09,122.13,243.8855,117.97384
2017-11-10,121.13,243.8099,116.19487
2017-11-13,121.31,244.03662,116.43831
2017-11-14,121.56,243.46985,117.2248
2017-11-15,121.41,242.25122,118.49817
2017-11-16,121.4,244.3106,117.46824
2017-11-17,122.86,243.59264,118.339
2017-11-20,121.31,244.00829,118.29218
2017-11-21,121.51,245.60478,118.6667
2017-11-22,122.63,245.38753,119.05059
2017-11-24,122.32,245.9543,118.722885
2017-11-27,122.83,245.83153,118.55435
2017-11-28,122.81,248.32544,118.713524
2017-11-29,122.04,248.17429,117.543144
2017-11-30,121.1,250.34705,117.1499
2017-12-01,121.59,249.82745,118.73051
2017-12-04,121.18,249.52519,118.7868
2017-12-05,120.32,248.62773,119.37787
2017-12-06,120.07,248.67496,119.79069
2017-12-07,118.49,249.45905,118.85248
2017-12-08,118.48,250.81938,118.86186
2017-12-11,118.01,251.5751,118.61792
2017-12-12,118.15,252.0191,118.57101
2017-12-13,119.17,251.99075,119.46231
2017-12-14,118.93,250.96107,119.96895
2017-12-15,119.18,253.05122,120.41929
2017-12-18,119.73,254.65588,119.32158
2017-12-19,119.82,253.6779,117.77353
2017-12-20,120.14,253.54495,116.46942
2017-12-21,120.31,254.06717,117.14782
2017-12-22,120.94,254.00073,117.307655
2017-12-26,121.77,253.69688,117.655525
2017-12-27,122.23,253.82033,119.188034
2017-12-28,122.85,254.34253,119.084625
2017-12-29,123.65,253.38353,119.27266
2018-01-02,125.15,255.19708,117.9846
2018-01-03,124.82,256.81125,118.548706
2018-01-04,125.46,257.89365,118.52991
2018-01-05,125.33,259.61227,118.19144
2018-01-08,125.31,260.08704,118.11622
2018-01-09,124.73,260.67572,116.5367
2018-01-10,125.03,260.27692,116.395676
2018-01-11,125.44,262.1759,116.87517
2018-01-12,126.96,263.88504,117.07261
2018-01-16,127.17,262.983,117.56151
2018-01-17,126.14,265.48965,117.40168
2018-01-18,125.86,265.04343,116.31105
2018-01-19,126.42,266.24927,115.69993
2018-01-22,126.65,268.41412,115.81275
2018-01-23,127.28,268.98383,116.31105
2018-01-24,128.83,268.87936,115.68113
2018-01-25,127.97,268.99332,116.63072
2018-01-26,128.07,272.10767,116.19823
2018-01-29,127.35,270.30362,115.38967
2018-01-30,126.8,267.5311,114.71273
2018-01-31,127.65,267.66403,115.38967
2018-02-01,128.07,267.36017,113.71693
2018-02-02,126.39,261.53976,112.66173
2018-02-05,126.71,250.6015,113.72635
2018-02-06,125.38,255.53891,113.01974
2018-02-07,124.79,254.15265,111.945694
2018-02-08,124.98,244.61966,111.82322
2018-02-09,124.77,248.29422,111.11661
2018-02-12,125.37,251.9403,111.60652
2018-02-13,126.08,252.56697,112.10586
2018-02-14,128.23,255.97568,110.86223
2018-02-15,128.38,259.24194,111.23909
2018-02-16,127.96,259.3179,111.84206
2018-02-20,126.24,257.69427,111.35215
2018-02-21,125.66,256.41245,109.98603
2018-02-22,126.3,256.74478,110.31578
2018-02-23,126.14,260.8371,111.295616
2018-02-26,126.45,263.86603,111.3333
2018-02-27,125.13,260.57126,111.173134
2018-02-28,125.0,257.93164,111.879745
2018-03-01,124.72,254.18114,112.64346
2018-03-02,125.39,255.49142,111.72774
2018-03-05,125.18,258.44437,111.425644
2018-03-06,126.53,259.09955,111.52949
2018-03-07,125.72,259.00458,111.40677
2018-03-08,125.42,260.25793,112.04872
2018-03-09,125.54,264.78705,111.31236
2018-03-12,125.54,264.4547,111.95431
2018-03-13,125.78,262.7456,112.520744
2018-03-14,125.7,261.3973,113.511986
2018-03-15,124.9,261.1125,113.511986
2018-03-16,124.6,261.39542,113.10604
2018-03-19,124.87,257.85864,112.74731
2018-03-20,124.31,258.29718,112.29417
2018-03-21,126.48,257.80145,112.41689
2018-03-22,125.98,251.35715,113.53087
2018-03-23,127.61,245.99956,113.4459
2018-03-26,128.28,252.72987,113.01164
2018-03-27,127.49,248.4305,114.22002
2018-03-28,125.73,247.69644,114.52211
2018-03-29,125.79,250.8614,115.0791
2018-04-02,127.26,245.44666,115.306564
2018-04-03,126.3,248.59254,114.41727
2018-04-04,126.45,251.25226,114.180756
2018-04-05,125.8,253.23515,113.32929
2018-04-06,126.39,247.59158,114.568634
2018-04-09,126.82,248.81181,114.75786
2018-04-10,127.12,252.768,114.54972
2018-04-11,128.11,251.44293,114.95653
2018-04-12,126.62,253.51158,114.11453
2018-04-13,127.45,252.768,114.379425
2018-04-16,127.63,254.8462,114.41727
2018-04-17,127.75,257.57266,114.72947
2018-04-18,127.85,257.76334,113.81179
2018-04-19,127.6,256.33337,112.88464
2018-04-20,126.63,254.15982,112.07102
2018-04-23,125.62,254.12172,112.0994
2018-04-24,126.23,250.69936,111.588524
2018-04-25,125.41,251.319,110.84114
2018-04-26,124.97,253.87384,111.61691
2018-04-27,125.5,254.11217,112.47783
2018-04-30,124.59,252.15791,112.676506
2018-05-01,123.71,252.60597,112.270775
2018-05-02,123.65,250.90909,112.14751
2018-05-03,124.28,250.35616,112.65003
2018-05-04,124.54,253.59738,112.820694
2018-05-07,124.57,254.45537,112.64056
2018-05-08,124.59,254.45537,112.536255
2018-05-09,124.33,256.9149,111.86307
2018-05-10,125.18,259.3172,112.76381
2018-05-11,125.0,260.10846,113.048256
2018-05-14,124.49,260.2324,112.45092
2018-05-15,122.48,258.44016,111.17091
2018-05-16,122.29,259.52692,110.74425
2018-05-17,122.36,259.30768,110.18484
2018-05-18,122.41,258.65942,111.13299
2018-05-21,122.48,260.60416,111.18987
2018-05-22,122.41,259.87964,111.0192
2018-05-23,122.54,260.5946,111.82514
2018-05-24,123.59,260.06076,112.7164
2018-05-25,123.21,259.44113,113.41804
2018-05-29,123.19,256.45728,115.90219
2018-05-30,123.37,259.87964,115.12471
2018-05-31,123.1,258.28763,114.93508
2018-06-01,122.49,260.82343,114.327515
2018-06-04,122.37,262.0627,113.5007
2018-06-05,122.85,262.2534,113.7668
2018-06-06,122.92,264.44595,112.844955
2018-06-07,122.86,264.41736,113.93787
2018-06-08,123.01,265.19907,113.59574
2018-06-11,123.23,265.5518,113.38666
2018-06-12,122.82,265.895,113.41517
2018-06-13,123.19,265.04654,113.358154
2018-06-14,123.38,265.71387,114.298996
2018-06-15,121.34,265.37445,114.40354
2018-06-18,121.11,264.8286,114.298996
2018-06-19,120.8,263.8136,114.96425
2018-06-20,120.26,264.26367,113.95688
2018-06-21,120.05,262.60703,114.555595
2018-06-22,120.34,263.08582,114.54609
2018-06-25,119.89,259.5045,114.80269
2018-06-26,119.26,260.07904,114.96425
2018-06-27,118.58,257.92447,116.04765
2018-06-28,118.22,259.39917,116.076164
2018-06-29,118.65,259.7726,115.67702
2018-07-02,117.46,260.32797,115.586464
2018-07-03,118.65,259.40872,116.2056
2018-07-05,119.05,261.52496,116.53897
2018-07-06,118.86,263.737,116.919975
2018-07-09,119.15,266.1118,116.167496
2018-07-10,118.93,267.06937,116.15797
2018-07-11,117.64,265.11588,116.605644
2018-07-12,118.13,267.51944,116.59612
2018-07-13,117.61,267.7301,116.891396
2018-07-16,117.55,267.4907,116.40562
2018-07-17,116.28,268.57278,116.18655
2018-07-18,116.31,269.13776,115.71982
2018-07-19,115.81,268.1227,116.45325
2018-07-20,116.56,267.81628,115.02449
2018-07-23,116.0,268.31424,113.605255
2018-07-24,116.04,269.6644,113.99578
2018-07-25,116.68,271.96262,113.814804
2018-07-26,115.77,271.321,113.59573
2018-07-27,115.83,269.48248,113.78623
2018-07-30,115.65,268.07483,113.395706
2018-07-31,115.99,269.39627,114.01483
2018-08-01,115.14,268.94623,113.08579
2018-08-02,114.52,270.41135,113.248085
2018-08-03,114.92,271.57,113.81132
2018-08-06,114.33,272.5659,113.87814
2018-08-07,114.59,273.466,113.28627
2018-08-08,114.91,273.3511,113.400826
2018-08-09,114.74,272.97766,114.35546
2018-08-10,114.69,271.14868,115.18599
2018-08-13,112.96,270.13364,114.947334
2018-08-14,113.07,271.85727,114.68958
2018-08-15,111.19,269.8272,115.35782
2018-08-16,111.1,272.0105,115.348274
2018-08-17,112.13,272.96808,115.49148
2018-08-20,112.69,273.55222,116.264725
2018-08-21,113.02,274.19376,115.87332
2018-08-22,113.27,274.031,116.33155
2018-08-23,112.2,273.6671,116.51293
2018-08-24,114.16,275.31415,116.74204
2018-08-27,114.59,277.48785,116.07379
2018-08-28,113.68,277.62192,115.376915
2018-08-29,114.2,279.11575,115.529655
2018-08-30,113.64,277.98578,115.77786
2018-08-31,113.51,277.99536,115.50579
2018-09-04,112.93,277.51657,114.843056
2018-09-05,113.32,276.76965,114.53688
2018-09-06,113.54,275.93658,114.95787
2018-09-07,113.23,275.40033,113.98195
2018-09-10,113.15,275.87912,114.40293
2018-09-11,113.22,276.78882,113.532265
2018-09-12,114.17,276.85583,113.80016
2018-09-13,113.76,278.4933,113.97238
2018-09-14,113.02,278.5412,113.42702
2018-09-17,113.61,277.0665,113.42702
2018-09-18,113.44,278.56992,112.24059
2018-09-19,113.88,278.86676,111.57085
2018-09-20,114.27,281.12665,112.08752
2018-09-21,113.49,280.86945,112.03967
2018-09-24,113.47,279.9364,111.75264
2018-09-25,113.65,279.6767,111.637825
2018-09-26,113.05,278.8398,112.422386
2018-09-27,112.05,279.619,112.49893
2018-09-28,112.76,279.64783,112.202324
2018-10-01,112.57,280.6194,111.378494
2018-10-02,113.87,280.45584,112.059326
2018-10-03,113.42,280.60974,110.11272
2018-10-04,113.48,278.4166,109.33599
2018-10-05,113.8,276.85828,108.39625
2018-10-08,112.54,276.85828,108.03186
2018-10-09,112.6,276.45425,109.12503
2018-10-10,112.88,267.70084,108.82776
2018-10-11,115.78,261.80432,110.15108
2018-10-12,115.23,265.44037,109.7675
2018-10-15,116.0,263.94937,109.71956
2018-10-16,115.8,269.72086,109.96888
2018-10-17,115.79,269.76898,109.31681
2018-10-18,115.92,265.8732,109.27846
2018-10-19,116.01,265.7289,109.03873
2018-10-22,115.71,264.53616,108.89488
2018-10-23,116.39,263.18945,109.2401
2018-10-24,116.66,255.21521,110.064766
2018-10-25,116.4,259.79388,109.60449
2018-10-26,116.77,255.22481,110.26614
2018-10-29,116.31,253.81079,110.01683
2018-10-30,115.8,257.57187,109.470245
2018-10-31,115.15,260.32297,108.91407
2018-11-01,116.63,263.0933,109.01471
2018-11-02,116.65,261.535,107.659355
2018-11-05,116.37,262.97787,108.082306
2018-11-06,116.04,264.64197,108.015015
2018-11-07,116.03,270.30765,108.159195
2018-11-08,115.78,269.81705,108.14959
2018-11-09,114.48,267.18143,108.95703
2018-11-12,113.66,262.1891,109.66835
2018-11-13,113.7,261.6985,109.60107
2018-11-14,114.64,259.90936,109.66835
2018-11-15,114.77,262.62192,109.62029
2018-11-16,115.62,263.3049,110.25471
2018-11-19,115.67,258.85123,110.56231
2018-11-20,115.67,254.0609,110.60076
2018-11-21,115.86,254.9266,110.56231
2018-11-23,115.77,253.22403,110.67766
2018-11-26,115.64,257.31216,110.427734
2018-11-27,114.95,258.1779,110.552704
2018-11-28,115.38,264.12253,110.0144
2018-11-29,115.74,263.54538,110.44696
2018-11-30,115.54,265.15176,110.8603
2018-12-03,116.41,268.66275,111.64729
2018-12-04,117.12,259.95743,113.51643
2018-12-06,117.14,259.56305,113.872925
2018-12-07,118.09,253.53186,114.084885
2018-12-10,117.68,254.01282,114.556984
2018-12-11,117.54,254.07053,114.53771
2018-12-12,117.79,255.34985,114.02708
2018-12-13,117.53,255.26329,113.7573
2018-12-14,117.06,250.54991,114.15233
2018-12-17,117.87,245.63452,114.81712
2018-12-18,118.15,245.36519,115.50464
2018-12-19,117.43,241.69067,117.03053
2018-12-20,119.24,237.75644,116.6056
2018-12-21,118.72,232.88533,116.58629
2018-12-24,120.02,226.73181,117.16574
2018-12-26,119.66,238.18741,115.910255
2018-12-27,120.57,240.01607,115.92957
2018-12-28,121.06,239.70645,116.90499
2018-12-31,121.25,241.806,117.349236
2019-01-02,121.33,242.05754,117.96732
2019-01-03,122.43,236.28139,119.30972
2019-01-04,121.44,244.1958,117.92869
2019-01-07,121.86,246.1212,117.58102
2019-01-08,121.53,248.4336,117.27197
2019-01-09,122.31,249.59464,117.08848
2019-01-10,121.59,250.4751,116.33519
2019-01-11,121.8,250.57185,116.78909
2019-01-14,122.09,249.04314,116.35451
2019-01-15,121.88,251.89737,115.92957
2019-01-16,122.27,252.50693,116.04546
2019-01-17,122.11,254.42262,116.07444
2019-01-18,121.02,257.809,115.466
2019-01-22,121.45,254.32587,116.248276
2019-01-23,121.28,254.85803,116.19998
2019-01-24,121.09,254.99347,116.96294
2019-01-25,122.86,257.15106,116.402794
2019-01-28,123.29,255.19667,116.2869
2019-01-29,123.98,254.85803,116.876015
2019-01-30,124.69,258.89264,116.78909
2019-01-31,124.75,261.16632,117.79349
2019-02-01,124.5,261.2921,117.081894
2019-02-04,123.96,263.13043,116.559204
2019-02-05,124.28,264.23343,117.091576
2019-02-06,123.44,263.8851,117.14965
2019-02-07,123.74,261.36954,117.924
2019-02-08,124.21,261.6888,118.42733
2019-02-11,123.6,261.83392,117.96272
2019-02-12,123.86,265.20096,117.65782
2019-02-13,123.37,266.06204,117.21741
2019-02-14,124.06,265.47186,117.885284
2019-02-15,124.8,268.36478,118.0692
2019-02-19,126.7,268.82922,118.369255
2019-02-20,126.48,269.37103,118.03048
2019-02-21,125.05,268.41318,116.97542
2019-02-22,125.5,270.07733,117.67234
2019-02-25,125.37,270.44498,117.32388
2019-02-26,125.58,270.2515,117.90464
2019-02-27,124.69,270.13538,116.568886
2019-02-28,123.99,269.63226,116.17203
2019-03-01,121.88,271.3158,115.09854
2019-03-04,121.56,270.3289,116.000626
2019-03-05,121.72,269.9612,116.24312
2019-03-06,121.61,268.32608,116.669914
2019-03-07,121.51,266.08142,117.426506
2019-03-08,122.84,265.54926,117.9212
2019-03-11,122.24,269.40005,117.57201
2019-03-12,122.98,270.41595,118.39649
2019-03-13,123.84,272.2059,118.1734
2019-03-14,122.41,272.03174,117.31981
2019-03-15,122.97,273.37585,118.095795
2019-03-18,123.04,274.36707,118.0279
2019-03-19,123.38,274.4351,117.76601
2019-03-20,124.18,273.60907,118.99789
2019-03-21,123.68,276.6994,119.25978
2019-03-22,123.97,271.37393,121.11246
2019-03-25,124.92,271.16986,121.30645
2019-03-26,124.3,273.1912,121.219154
2019-03-27,123.65,271.76266,122.33464
2019-03-28,121.9,272.79276,122.76143
2019-03-29,122.01,274.51285,122.645035
2019-04-01,121.53,277.76834,120.903175
2019-04-02,121.98,277.90442,121.126755
2019-04-03,121.8,278.34174,120.07686
2019-04-04,122.11,279.08026,120.417114
2019-04-05,121.98,280.4311,120.57265
2019-04-08,122.51,280.64487,120.14491
2019-04-09,123.15,279.2066,120.52405
2019-04-10,123.53,280.159,120.81568
2019-04-11,121.95,280.08124,120.10603
2019-04-12,121.83,281.97623,119.25056
2019-04-15,121.6,281.7916,119.55192
2019-04-16,120.51,281.97623,118.80338
2019-04-17,120.28,281.2863,118.85199
2019-04-18,120.37,281.84018,119.47415
2019-04-22,120.37,282.08313,118.90059
2019-04-23,120.12,284.61954,119.15334
2019-04-24,120.47,283.98785,120.12547
2019-04-25,120.57,283.81293,119.950485
2019-04-26,121.37,285.13458,120.35878
2019-04-29,120.83,285.5816,119.5908
2019-04-30,121.2,285.72736,120.20324
2019-05-01,120.4,283.57968,120.699005
2019-05-02,119.94,282.96747,120.124245
2019-05-03,120.65,285.7371,120.4652
2019-05-06,120.81,284.56122,120.79642
2019-05-07,121.21,279.8091,121.72187
2019-05-08,120.91,279.4204,121.19583
2019-05-09,121.2,278.57495,121.69265
2019-05-10,121.43,279.97433,121.52704
2019-05-13,122.67,272.9385,122.48173
2019-05-14,122.46,275.4069,122.121284
2019-05-15,122.39,277.02008,122.87138
2019-05-16,121.51,279.58563,122.46224
2019-05-17,120.65,277.77808,122.735
2019-05-20,120.64,275.9414,122.48173
2019-05-21,120.36,278.4292,122.28689
2019-05-22,120.24,277.574,122.98829
2019-05-23,121.17,274.18243,124.3716
2019-05-24,121.3,274.80438,124.47876
2019-05-28,120.83,272.24857,125.46266
2019-05-29,120.87,270.42157,125.75491
2019-05-30,121.69,271.16016,126.836235
2019-05-31,123.33,267.5062,128.42413
2019-06-03,125.11,266.82596,129.2827
2019-06-04,125.15,272.61783,127.808685
2019-06-05,125.47,274.9793,127.086334
2019-06-06,125.88,276.7674,127.49632
2019-06-07,126.59,279.53702,128.59938
2019-06-10,125.33,280.8198,127.38894
2019-06-11,125.18,280.75177,127.46703
2019-06-12,125.83,280.25616,127.564644
2019-06-13,126.6,281.41257,128.00392
2019-06-14,126.56,281.10162,128.32607
2019-06-17,126.48,281.2085,128.55057
2019-06-18,127.12,284.15305,129.19484
2019-06-19,127.89,284.79443,129.3803
2019-06-20,131.11,287.51544,129.72197
2019-06-21,131.98,287.09717,128.29677
2019-06-24,133.94,286.74564,129.25342
2019-06-25,134.2,283.93326,129.65364
2019-06-26,132.97,283.65005,128.8239
2019-06-27,132.84,284.65588,129.73172
2019-06-28,133.2,286.12067,129.64388
2019-07-01,130.62,288.7182,129.34084
2019-07-02,133.41,289.47012,130.33847
2019-07-03,133.63,291.78445,131.26765
2019-07-05,132.14,291.45245,129.52666
2019-07-08,131.29,289.85098,129.70271
2019-07-09,131.75,290.21228,129.65381
2019-07-10,133.83,291.59894,128.93982
2019-07-11,132.7,292.2825,127.218414
2019-07-12,133.53,293.59103,127.36512
2019-07-15,133.53,293.6887,128.09868
2019-07-16,132.4,292.6731,127.717224
2019-07-17,134.58,290.74936,129.09631
2019-07-18,136.48,291.81375,129.1061
2019-07-19,134.47,290.19275,128.80289
2019-07-22,134.45,290.9056,129.04741
2019-07-23,133.69,292.9856,128.3432
2019-07-24,134.37,294.3625,128.9007
2019-07-25,133.42,292.9563,128.28452
2019-07-26,133.64,294.91913,128.5877
2019-07-29,134.53,294.38202,128.62683
2019-07-30,134.98,293.6594,128.93982
2019-07-31,133.21,290.44662,129.97658
2019-08-01,136.41,287.91745,132.5579
2019-08-02,135.89,285.74957,133.78293
2019-08-05,137.79,277.1562,136.09578
2019-08-06,138.91,281.04272,137.18361
2019-08-07,141.02,281.20877,137.23262
2019-08-08,141.73,286.7261,137.52663
2019-08-09,141.26,284.77304,137.25221
2019-08-12,142.63,281.30643,140.11389
2019-08-13,141.78,285.6812,139.63367
2019-08-14,142.75,277.2343,142.77954
2019-08-15,143.7,277.9667,144.36719
2019-08-16,142.78,282.0681,143.21075
2019-08-19,141.11,285.46637,141.1625
2019-08-20,142.21,283.279,142.62274
2019-08-21,141.76,285.5836,141.67212
2019-08-22,141.4,285.49567,140.73131
2019-08-23,144.17,278.16202,143.04416
2019-08-26,144.19,281.23804,142.46593
2019-08-27,145.57,280.13458,144.6612
2019-08-28,145.16,282.10718,144.8474
2019-08-29,144.12,285.7105,144.29858
2019-08-30,143.75,285.5836,144.33778
2019-09-03,145.75,283.9137,144.5245
2019-09-04,146.66,287.13626,144.74048
2019-09-05,143.14,290.82748,142.11919
2019-09-06,141.92,291.05206,143.1304
2019-09-09,141.39,291.19858,140.58765
2019-09-10,140.18,291.13022,138.12344
2019-09-11,141.03,293.20044,137.878
2019-09-12,141.32,294.21603,136.9748
2019-09-13,140.15,294.02072,134.04915
2019-09-16,141.32,293.11255,135.7574
2019-09-17,141.6,293.8547,136.49373
2019-09-18,140.71,294.0305,137.07295
2019-09-19,141.28,294.01093,137.48529
2019-09-20,142.95,292.62143,139.30154
2019-09-23,143.75,292.55273,139.2721
2019-09-24,144.51,290.25714,140.95091
2019-09-25,141.83,291.97394,138.8892
2019-09-26,141.79,291.36572,139.78261
2019-09-27,141.06,289.79605,140.12622
2019-09-30,138.87,291.14008,140.46985
2019-10-01,139.63,287.67703,140.89282
2019-10-02,141.26,282.5953,141.23705
2019-10-03,141.9,284.91055,142.52539
2019-10-04,141.9,288.766,143.57773
2019-10-07,140.69,287.52005,142.38771
2019-10-08,141.92,283.0564,142.77127
2019-10-09,142.05,285.74442,141.96483
2019-10-10,140.81,287.67703,139.85034
2019-10-11,140.03,290.65936,138.11943
2019-10-14,140.59,290.33563,139.12257
2019-10-15,139.61,293.21005,137.44083
2019-10-16,140.41,292.73914,137.60802
2019-10-17,140.61,293.60245,137.27364
2019-10-18,140.46,292.31732,137.27364
2019-10-21,139.79,294.29898,136.24098
2019-10-22,140.2,293.3376,137.0376
2019-10-23,140.53,294.19107,137.17528
2019-10-24,141.53,294.67178,136.89992
2019-10-25,141.86,295.87845,136.23116
2019-10-28,140.64,297.54617,134.99196
2019-10-29,140.25,297.4579,135.08049
2019-10-30,141.02,298.37027,137.05727
2019-10-31,142.43,297.57562,138.90622
2019-11-01,142.56,300.33234,138.47827
2019-11-04,142.15,301.53897,136.65569
2019-11-05,139.85,301.20544,135.11877
2019-11-06,140.45,301.2741,135.93648
2019-11-07,138.27,302.33362,133.47351
2019-11-08,137.39,303.0792,132.91196
2019-11-11,137.06,302.5004,133.00063
2019-11-12,137.43,303.13806,133.61143
2019-11-13,137.98,303.23618,134.47841
2019-11-14,138.56,303.6776,135.86752
2019-11-15,138.21,305.87515,135.71974
2019-11-18,138.62,306.10077,135.96603
2019-11-19,138.69,306.01248,137.09901
2019-11-20,138.76,304.87448,138.51768
2019-11-21,138.0,304.38397,137.65073
2019-11-22,137.74,305.06088,137.82805
2019-11-25,137.08,307.42517,138.23198
2019-11-26,137.74,308.12167,139.03984
2019-11-27,137.01,309.49515,138.63591
2019-11-29,137.86,308.34732,138.34035
2019-12-02,137.79,305.728,136.49538
2019-12-03,139.11,303.6776,139.35735
2019-12-04,138.92,305.5514,137.96584
2019-12-05,139.0,306.10077,137.29475
2019-12-06,137.62,308.8967,136.53487
2019-12-09,137.58,307.9255,136.83092
2019-12-10,137.97,307.58212,136.84079
2019-12-11,138.92,308.45526,137.91649
2019-12-12,138.43,311.11383,135.64667
2019-12-13,139.05,311.30023,137.2158
2019-12-16,139.04,313.43887,135.9822
2019-12-17,139.01,313.50754,135.79471
2019-12-18,139.02,313.52716,134.67952
2019-12-19,139.38,314.81232,134.89464
2019-12-20,139.52,316.1925,135.07256
2019-12-23,139.95,316.67557,134.87486
2019-12-24,141.27,316.68546,135.26036
2019-12-26,142.38,318.37125,135.58655
2019-12-27,142.33,318.29236,135.73483
2019-12-30,142.63,316.53754,135.2406
2019-12-31,142.9,317.3065,133.91606
2020-01-02,143.95,320.27393,135.43333
2020-01-03,145.86,317.84875,137.51404
2020-01-06,147.39,319.06134,136.73317
2020-01-07,147.97,318.1642,136.05608
2020-01-08,146.86,319.8599,135.16151
2020-01-09,146.03,322.02875,135.63597
2020-01-10,146.91,321.10205,136.84189
2020-01-13,145.82,323.31036,136.42674
2020-01-14,145.69,322.81744,137.12854
2020-01-15,146.54,323.54697,138.03792
2020-01-16,146.31,326.23834,137.60301
2020-01-17,146.58,327.25378,136.42674
2020-01-21,146.74,326.61295,137.86
2020-01-22,146.79,326.6524,138.34435
2020-01-23,147.12,327.02704,139.31303
2020-01-24,147.98,324.11874,140.43988
2020-01-27,148.99,318.9233,142.62436
2020-01-28,147.66,322.26538,141.50742
2020-01-29,148.46,321.99918,142.89124
2020-01-30,148.47,323.04416,142.91101
2020-01-31,149.33,317.17838,144.21577
2020-02-03,148.36,319.53455,144.0989
2020-02-04,146.43,324.40466,142.15833
2020-02-05,146.61,328.15088,140.60387
2020-02-06,147.4,329.25507,141.23752
2020-02-07,147.79,327.50024,142.9999
2020-02-10,148.17,329.94513,143.39595
2020-02-11,147.66,330.51694,142.67317
2020-02-12,147.54,332.6464,141.9504
2020-02-13,148.38,332.29147,142.49495
2020-02-14,149.0,332.82385,143.11871
2020-02-18,150.91,331.96616,144.0989
2020-02-19,151.79,333.55338,144.08902
2020-02-20,152.41,332.18304,145.21773
2020-02-21,154.7,328.76215,146.57416
2020-02-24,156.09,317.8586,148.76228
2020-02-25,153.3,308.2268,149.55437
2020-02-26,153.97,307.09308,148.76228
2020-02-27,154.0,293.30103,150.37614
2020-02-28,148.38,292.0687,153.77217
2020-03-02,149.2,304.71716,152.64104
2020-03-03,153.89,295.99237,155.01088
2020-03-04,154.16,308.43384,153.36487
2020-03-05,157.49,298.18097,157.18239
2020-03-06,157.55,293.2517,165.36278
2020-03-09,157.81,270.35037,169.84464
2020-03-10,154.48,284.33963,161.13872
2020-03-11,153.93,270.47852,155.20918
2020-03-12,147.79,244.59988,156.17099
2020-03-13,143.28,265.50983,152.64104
2020-03-16,141.64,236.45676,162.52692
2020-03-17,143.56,249.22354,151.68913
2020-03-18,140.7,236.60463,143.13196
2020-03-19,138.04,237.1074,147.0288
2020-03-20,140.11,226.88902,158.0847
2020-03-23,146.3,221.08788,164.59927
